,Open,High,Low,Close,Adj Close,Volume,EMA,RSI
2024-03-26 15:00:00,423.2099914550781,423.409912109375,423.17498779296875,423.239990234375,423.239990234375,93990,422.9313300666269,88.91443414320914
2024-03-26 15:05:00,423.239990234375,423.4800109863281,423.17999267578125,423.4684143066406,423.4684143066406,70583,423.00805638662894,89.0727877613034
2024-03-26 15:10:00,423.5,423.69000244140625,423.3999938964844,423.559814453125,423.559814453125,100891,423.08687896755697,88.66677188121274
2024-03-26 15:15:00,423.6000061035156,423.70001220703125,423.41009521484375,423.4800109863281,423.4800109863281,78976,423.1430406845243,92.20013983707146
2024-03-26 15:20:00,423.489990234375,423.57000732421875,423.19000244140625,423.5249938964844,423.5249938964844,134395,423.19760542909006,91.75864429684964
2024-03-26 15:25:00,423.5350036621094,423.69000244140625,423.0,423.1099853515625,423.1099853515625,121187,423.18508827515757,90.79025156629876
2024-03-26 15:30:00,423.1600036621094,423.17059326171875,422.3299865722656,422.57000732421875,422.57000732421875,134290,423.0972195678806,87.24320175992997
2024-03-26 15:35:00,422.5899963378906,422.70001220703125,422.3999938964844,422.49749755859375,422.49749755859375,139106,423.0115449951253,90.68118878675854
2024-03-26 15:40:00,422.42999267578125,422.79998779296875,422.07000732421875,422.0799865722656,422.0799865722656,137794,422.8784652204311,91.69277003576089
2024-03-26 15:45:00,422.1300048828125,422.7099914550781,422.1300048828125,422.4700012207031,422.4700012207031,167927,422.82011322047003,92.36692024177201
2024-03-26 15:50:00,422.3800048828125,423.04998779296875,422.0899963378906,422.4049987792969,422.4049987792969,407879,422.76081115744535,95.24311669723804
2024-03-26 15:55:00,422.4100036621094,422.4800109863281,421.3800048828125,421.8800048828125,421.8800048828125,1783100,422.63498168964065,85.71841836260774
2024-03-27 09:30:00,424.20001220703125,424.3999938964844,422.6050109863281,422.8299865722656,422.8299865722656,577979,422.6628395300157,88.70126782628326
2024-03-27 09:35:00,422.864990234375,423.0859069824219,422.2900085449219,422.5,422.5,181685,422.6395767400134,98.48708221757177
2024-03-27 09:40:00,422.6300048828125,423.489990234375,422.6199951171875,423.25,423.25,184946,422.72678006286867,98.68790206787577
2024-03-27 09:45:00,423.29998779296875,423.79998779296875,422.9800109863281,423.19000244140625,423.19000244140625,188625,422.79295468837404,99.62015700158518
2024-03-27 09:50:00,423.1300048828125,423.3500061035156,422.2200012207031,422.5400085449219,422.5400085449219,138466,422.75681952502373,85.41557395255718
2024-03-27 09:55:00,422.54998779296875,422.68499755859375,421.8900146484375,422.3999938964844,422.3999938964844,175460,422.70584443523245,89.27983416826243
2024-03-27 10:00:00,422.3500061035156,422.4800109863281,421.625,421.9700012207031,421.9700012207031,233689,422.60072397601397,99.5574021435691
2024-03-27 10:05:00,422.0050048828125,422.4700012207031,421.30999755859375,421.4100036621094,421.4100036621094,183464,422.4306210740276,87.25743159357565
2024-03-27 10:10:00,421.406005859375,421.5950012207031,420.4700012207031,421.0299987792969,421.0299987792969,293139,422.23053217478036,96.81294048448797
2024-03-27 10:15:00,420.98028564453125,421.4700012207031,420.8599853515625,421.0249938964844,421.0249938964844,170841,422.05831242073805,97.17741906198401
2024-03-27 10:20:00,421.0,421.07000732421875,420.4200134277344,420.5899963378906,420.5899963378906,174990,421.84855298033125,91.75882413274769
2024-03-27 10:25:00,420.57000732421875,421.260009765625,420.27349853515625,420.8057861328125,420.8057861328125,267311,421.6995862878286,91.61205727055919
2024-03-27 10:30:00,420.7699890136719,421.3699951171875,420.6099853515625,420.95001220703125,420.95001220703125,229382,421.59250427628615,91.31361081425337
2024-03-27 10:35:00,420.9100036621094,421.0400085449219,420.4599914550781,420.9224853515625,420.9224853515625,122063,421.4967872870399,92.59320671010865
2024-03-27 10:40:00,420.8699951171875,421.3299865722656,420.75,420.92999267578125,420.92999267578125,140398,421.4158166282887,92.04210995048872
2024-03-27 10:45:00,420.94000244140625,421.3800048828125,420.7300109863281,420.77288818359375,420.77288818359375,122686,421.32396970761806,96.93775290853527
2024-03-27 10:50:00,420.75,421.25,420.7200012207031,421.1099853515625,421.1099853515625,118812,421.29340051389585,97.01455782238811
2024-03-27 10:55:00,421.0899963378906,421.20550537109375,420.5400085449219,420.7900085449219,420.7900085449219,142854,421.22148737547104,93.69764263032764
2024-03-27 11:00:00,420.7900085449219,420.9638977050781,420.5,420.760009765625,420.760009765625,118429,421.1555620026359,94.95599171267133
2024-03-27 11:05:00,420.7699890136719,420.9700012207031,420.5199890136719,420.82000732421875,420.82000732421875,104688,421.1076256200049,94.65671745340617
2024-03-27 11:10:00,420.79998779296875,420.86199951171875,420.3299865722656,420.6400146484375,420.6400146484375,93324,421.0408240526382,99.49439245456954
2024-03-27 11:15:00,420.6199951171875,420.9549865722656,420.4100036621094,420.4599914550781,420.4599914550781,118037,420.95784796727247,95.01120626131132
2024-03-27 11:20:00,420.4750061035156,420.6600036621094,420.29998779296875,420.3399963378906,420.3399963378906,137317,420.86958344878934,98.97632119236755
2024-03-27 11:25:00,420.3450012207031,420.42999267578125,419.6659851074219,419.69000244140625,419.69000244140625,576803,420.70107187630606,83.54402087353458
2024-03-27 11:30:00,419.70001220703125,420.010009765625,419.45001220703125,419.45001220703125,419.45001220703125,200176,420.5223490664097,90.45104129695284
2024-03-27 11:35:00,419.5,419.8699951171875,419.5,419.760009765625,419.760009765625,107038,420.41344345201185,90.63379243862686
2024-03-27 11:40:00,419.7839050292969,420.3399963378906,419.6499938964844,420.1549987792969,420.1549987792969,109195,420.37652278448115,91.00807403937952
2024-03-27 11:45:00,420.1700134277344,420.5400085449219,420.0799865722656,420.2799987792969,420.2799987792969,90603,420.36273364088345,90.67055017705272
2024-03-27 11:50:00,420.2650146484375,420.3500061035156,419.9200134277344,419.943115234375,419.943115234375,72962,420.3027881542394,99.07421329799699
2024-03-27 11:55:00,419.92999267578125,420.0899963378906,419.2900085449219,419.32000732421875,419.32000732421875,129311,420.1623908928079,84.43567754222735
2024-03-27 12:00:00,419.31500244140625,419.739990234375,419.2799987792969,419.7372131347656,419.7372131347656,107323,420.10165121308756,85.09361265930386
2024-03-27 12:05:00,419.7699890136719,419.864990234375,419.5899963378906,419.70001220703125,419.70001220703125,82683,420.04427421222243,86.8995886892862
2024-03-27 12:10:00,419.739990234375,419.80999755859375,419.4599914550781,419.6300048828125,419.6300048828125,86151,419.9850928794496,89.40108378912409
2024-03-27 12:15:00,419.635009765625,419.75,419.4100036621094,419.6700134277344,419.6700134277344,69899,419.9400815292046,88.74558219843793
2024-03-27 12:20:00,419.8299865722656,420.0198974609375,419.68499755859375,420.010009765625,420.010009765625,149529,419.9500712772646,89.03845756093828
2024-03-27 12:25:00,419.9800109863281,420.1400146484375,419.7799987792969,420.0299987792969,420.0299987792969,97143,419.96148949184067,88.30079781593575
2024-03-27 12:30:00,420.04998779296875,420.4599914550781,420.0,420.05499267578125,420.05499267578125,114293,419.97484708954653,87.54522612231743
2024-03-27 12:35:00,420.037109375,420.1099853515625,419.67999267578125,419.7597961425781,419.7597961425781,298792,419.9441255256939,97.36389012925919
2024-03-27 12:40:00,419.7699890136719,420.25,419.7699890136719,420.0799865722656,420.0799865722656,78216,419.9635342466328,97.45352308972303
2024-03-27 12:45:00,420.0799865722656,420.4599914550781,420.04010009765625,420.2900085449219,420.2900085449219,57045,420.01017343210265,97.4401972271133
2024-03-27 12:50:00,420.2200012207031,420.3450012207031,420.0400085449219,420.32000732421875,420.32000732421875,59770,420.0544354166907,97.26242509972208
2024-03-27 12:55:00,420.29998779296875,420.3399963378906,420.135009765625,420.24749755859375,420.24749755859375,272025,420.08201572267683,99.93614860081595
2024-03-27 13:00:00,420.239990234375,420.409912109375,419.95001220703125,419.9599914550781,419.9599914550781,99212,420.06458368444845,90.50095561231356
2024-03-27 13:05:00,419.989990234375,419.989990234375,419.5,419.6000061035156,419.6000061035156,75882,419.9982154586009,96.59291955488195
2024-03-27 13:10:00,419.5899963378906,419.6099853515625,419.30999755859375,419.6099853515625,419.6099853515625,84224,419.9427540147383,96.33346275236605
2024-03-27 13:15:00,419.6499938964844,419.9100036621094,419.5101013183594,419.8900146484375,419.8900146484375,73708,419.93521981955246,96.44977649069656
2024-03-27 13:20:00,419.94000244140625,420.05999755859375,419.8429870605469,419.92999267578125,419.92999267578125,64695,419.93447308472804,96.2254967700548
2024-03-27 13:25:00,419.9419860839844,420.04998779296875,419.8030090332031,420.0,420.0,57045,419.94383407262404,96.04135377269435
2024-03-27 13:30:00,419.9949951171875,420.2099914550781,419.95001220703125,420.1199951171875,420.1199951171875,71790,419.9689999361331,95.9421928578937
2024-03-27 13:35:00,420.0799865722656,420.260009765625,419.8800048828125,419.8800048828125,419.8800048828125,67292,419.9562863570873,93.75544581816787
2024-03-27 13:40:00,419.8599853515625,420.1600036621094,419.79998779296875,419.92999267578125,419.92999267578125,58217,419.95253011690073,93.41646855042032
2024-03-27 13:45:00,419.8999938964844,419.9898986816406,419.70001220703125,419.8299865722656,419.8299865722656,82477,419.9350238962386,98.18627807761274
2024-03-27 13:50:00,419.8500061035156,419.8500061035156,419.5899963378906,419.6231994628906,419.6231994628906,82422,419.89047754861747,92.65542196610726
2024-03-27 13:55:00,419.6099853515625,419.8599853515625,419.54998779296875,419.5799865722656,419.5799865722656,68979,419.8461216948529,94.96296540599214
2024-03-27 14:00:00,419.59820556640625,419.64959716796875,419.3800048828125,419.4700012207031,419.4700012207031,84001,419.79239019854583,99.77372015354088
2024-03-27 14:05:00,419.4649963378906,419.5799865722656,419.3901062011719,419.5199890136719,419.5199890136719,77046,419.75347574356385,99.76092536066822
2024-03-27 14:10:00,419.510009765625,419.8599853515625,419.3800964355469,419.8599853515625,419.8599853515625,82204,419.76869140184937,99.78070633492264
2024-03-27 14:15:00,419.8599853515625,420.15301513671875,419.7799987792969,419.9020080566406,419.9020080566406,114848,419.78773663824813,99.76724668604345
2024-03-27 14:20:00,419.9049987792969,420.17999267578125,419.8900146484375,420.04998779296875,420.04998779296875,69350,419.82520108892254,99.76584046765579
2024-03-27 14:25:00,420.04998779296875,420.2900085449219,419.9400939941406,420.010009765625,420.010009765625,63000,419.85160232845146,98.31829423905573
2024-03-27 14:30:00,420.0400085449219,420.1700134277344,420.0,420.0400085449219,420.0400085449219,54239,419.87851750223297,98.20826018400089
2024-03-27 14:35:00,420.0331115722656,420.0350036621094,419.5,419.5400085449219,419.5400085449219,83081,419.83015907976,80.62955190802677
2024-03-27 14:40:00,419.5400085449219,419.79998779296875,419.5400085449219,419.7398986816406,419.7398986816406,102102,419.81726473717157,81.02508413240304
2024-03-27 14:45:00,419.7250061035156,419.83599853515625,419.375,419.5299987792969,419.5299987792969,126810,419.77622674318945,90.0115390144876
2024-03-27 14:50:00,419.489990234375,419.5199890136719,419.3380126953125,419.3900146484375,419.3900146484375,53106,419.7210535867963,96.87369525779015
2024-03-27 14:55:00,419.3699951171875,419.4700012207031,419.2300109863281,419.44000244140625,419.44000244140625,100723,419.6809034231692,96.70829568748043
2024-03-27 15:00:00,419.3999938964844,419.72869873046875,419.3868103027344,419.6000061035156,419.6000061035156,106474,419.6693466632187,96.7324965147294
2024-03-27 15:05:00,419.61138916015625,419.80999755859375,419.3800048828125,419.3900146484375,419.3900146484375,72043,419.6294420896785,92.67992352895068
2024-03-27 15:10:00,419.4378967285156,419.4519958496094,419.010009765625,419.3399963378906,419.3399963378906,379744,419.588092696566,95.54138225974955
2024-03-27 15:15:00,419.33551025390625,419.46820068359375,419.19000244140625,419.32000732421875,419.32000732421875,95836,419.5497947862307,96.84378698983551
2024-03-27 15:20:00,419.30999755859375,419.8599853515625,419.260009765625,419.8200988769531,419.8200988769531,97009,419.5884096563339,97.32428023688745
2024-03-27 15:25:00,419.8399963378906,420.29998779296875,419.57000732421875,420.20001220703125,420.20001220703125,165072,419.6757814492907,97.54242772620667
2024-03-27 15:30:00,420.2099914550781,420.4700012207031,419.9549865722656,420.3299865722656,420.3299865722656,164402,419.76923932400143,97.48298556632699
2024-03-27 15:35:00,420.31500244140625,421.29998779296875,420.31500244140625,421.2349853515625,421.2349853515625,238119,419.9786316136531,98.05136438430377
2024-03-27 15:40:00,421.2099914550781,421.80010986328125,421.1600036621094,421.80010986328125,421.80010986328125,239602,420.2388427921714,98.23146637859578
2024-03-27 15:45:00,421.7300109863281,421.8900146484375,421.45001220703125,421.6199951171875,421.6199951171875,206418,420.43615026717373,96.56436022848166
2024-03-27 15:50:00,421.6400146484375,422.04998779296875,421.4599914550781,421.6600036621094,421.6600036621094,445100,420.6109864664503,96.33303301630679
2024-03-27 15:55:00,421.6199951171875,421.6199951171875,420.95001220703125,421.4700012207031,421.4700012207031,1171257,420.733702859915,97.67778168746193
2024-03-28 09:30:00,421.04998779296875,421.0899963378906,419.1400146484375,419.43499755859375,419.43499755859375,636522,420.5481735311548,62.14953074252249
2024-03-28 09:35:00,419.5,420.54998779296875,419.5,419.864990234375,419.864990234375,290100,420.45057591732916,63.431333473850515
2024-03-28 09:40:00,419.81939697265625,420.6899108886719,419.69000244140625,420.53961181640625,420.53961181640625,222633,420.46329533148304,66.03960526956108
2024-03-28 09:45:00,420.6099853515625,421.25,420.5299987792969,420.80499267578125,420.80499267578125,239626,420.5121092378114,65.87180479785614
2024-03-28 09:50:00,420.8299865722656,421.55999755859375,420.8299865722656,421.54998779296875,421.54998779296875,217539,420.6603776028339,68.36383243316403
2024-03-28 09:55:00,421.56500244140625,421.7499084472656,420.6600036621094,420.8999938964844,420.8999938964844,141594,420.69460850192684,78.49112882822317
2024-03-28 10:00:00,420.989990234375,421.4248046875,420.5400085449219,421.3900146484375,421.3900146484375,192545,420.79395223714266,79.12241400493674
2024-03-28 10:05:00,421.3500061035156,421.5,420.75,420.94000244140625,420.94000244140625,141106,420.8148165520375,87.60562497428724
2024-03-28 10:10:00,420.9179992675781,421.2099914550781,420.7799987792969,421.1000061035156,421.1000061035156,592288,420.8555579165344,87.14822971988144
2024-03-28 10:15:00,421.0884094238281,421.0899963378906,420.45050048828125,420.8999938964844,420.8999938964844,105357,420.8619059136701,91.84161305673689
2024-03-28 10:20:00,420.8699951171875,420.8699951171875,420.43499755859375,420.6099853515625,420.6099853515625,81913,420.8259172619405,98.67559227987054
2024-03-28 10:25:00,420.6400146484375,420.9012145996094,420.46630859375,420.55999755859375,420.55999755859375,113099,420.78792873289103,99.9431158689911
2024-03-28 10:30:00,420.6199951171875,420.8599853515625,420.4700012207031,420.7200012207031,420.7200012207031,128346,420.7782248025785,99.94080328875104
2024-03-28 10:35:00,420.7347106933594,421.760009765625,420.6600036621094,421.1990051269531,421.1990051269531,202679,420.8383362774892,99.94313074685188
2024-03-28 10:40:00,421.20001220703125,421.70001220703125,420.90008544921875,421.4800109863281,421.4800109863281,146181,420.9300040930376,99.94252802458303
2024-03-28 10:45:00,421.489990234375,421.5199890136719,420.9800109863281,421.2300109863281,421.2300109863281,115768,420.97286222065054,94.41123382482972
2024-03-28 10:50:00,421.2699890136719,421.5400085449219,420.92999267578125,421.260009765625,421.260009765625,109849,421.013883298504,94.01722217255943
2024-03-28 10:55:00,421.239990234375,421.4601135253906,421.0,421.3699951171875,421.3699951171875,137669,421.0647564154589,93.73029407768718
2024-03-28 11:00:00,421.30999755859375,421.5199890136719,421.1499938964844,421.4599914550781,421.4599914550781,104912,421.12121856397596,93.40497594504737
2024-03-28 11:05:00,421.4949951171875,421.58331298828125,420.8900146484375,421.0400085449219,421.0400085449219,130236,421.10961713268256,94.83143120669723
2024-03-28 11:10:00,420.9800109863281,421.20001220703125,420.8999938964844,421.04998779296875,421.04998779296875,124494,421.1010986555806,94.44090148102926
2024-03-28 11:15:00,421.1000061035156,421.1099853515625,420.739990234375,420.95001220703125,420.95001220703125,127036,421.0795148772164,97.69756118702917
2024-03-28 11:20:00,420.9800109863281,421.0350036621094,420.7300109863281,420.9700012207031,420.9700012207031,71845,421.0638700691431,97.52654176146791
2024-03-28 11:25:00,420.9800109863281,421.0199890136719,420.7699890136719,420.92999267578125,420.92999267578125,142413,421.0447447272343,98.99419377768552
2024-03-28 11:30:00,420.94000244140625,421.2699890136719,420.7900085449219,420.8999938964844,420.8999938964844,222567,421.02406603712717,99.94434870625857
2024-03-28 11:35:00,420.9100036621094,421.04998779296875,420.7145080566406,420.8299865722656,420.8299865722656,165411,420.9963403992898,97.7830377821529
2024-03-28 11:40:00,420.80999755859375,420.9800109863281,420.6600036621094,420.6600036621094,420.6600036621094,92653,420.94829229397834,96.58386071203788
2024-03-28 11:45:00,420.6700134277344,421.0450134277344,420.625,420.94000244140625,420.94000244140625,125384,420.9471080293252,96.63524606917582
2024-03-28 11:50:00,421.0,421.0,420.7200012207031,420.7699890136719,420.7699890136719,82938,420.9218053128033,97.72392964198237
2024-03-28 11:55:00,420.7900085449219,421.0539855957031,420.67919921875,420.9200134277344,420.9200134277344,103115,420.92154932922205,97.65987745615776
2024-03-28 12:00:00,420.94000244140625,420.9599914550781,420.4800109863281,420.55999755859375,420.55999755859375,122498,420.8698990762752,91.02129299381562
2024-03-28 12:05:00,420.55999755859375,420.5679931640625,419.9800109863281,420.0400085449219,420.0400085449219,191568,420.75134328608186,92.30476370953612
2024-03-28 12:10:00,420.0400085449219,420.5093994140625,420.0299987792969,420.4100036621094,420.4100036621094,133299,420.70258048265725,92.62594750962934
2024-03-28 12:15:00,420.4800109863281,420.5400085449219,420.30999755859375,420.3500061035156,420.3500061035156,92547,420.6522127142085,94.8524878145213
2024-03-28 12:20:00,420.4100036621094,420.42999267578125,419.9800109863281,420.0299987792969,420.0299987792969,105159,420.56332500922116,95.0198777899472
2024-03-28 12:25:00,420.0249938964844,420.4700012207031,419.82000732421875,420.37249755859375,420.37249755859375,110347,420.53606394484586,95.17034135285083
2024-03-28 12:30:00,420.3800048828125,420.3900146484375,419.8999938964844,420.0513000488281,420.0513000488281,87155,420.4668119597005,94.98691344603436
2024-03-28 12:35:00,420.010009765625,420.1400146484375,419.8800048828125,419.8999938964844,419.8999938964844,85633,420.38583795066967,99.82144317294518
2024-03-28 12:40:00,419.8999938964844,420.0400085449219,419.7799987792969,419.80999755859375,419.80999755859375,104167,420.303575037516,97.44105225089535
2024-03-28 12:45:00,419.75,419.989990234375,419.75,419.8599853515625,419.8599853515625,112109,420.2402050823798,97.27815669817214
2024-03-28 12:50:00,419.8500061035156,419.9700012207031,419.760009765625,419.8550109863281,419.8550109863281,99134,420.18517735437246,97.63871300686111
2024-03-28 12:55:00,419.864990234375,420.1600036621094,419.7049865722656,420.1600036621094,420.1600036621094,101915,420.1815811126206,97.69247392437761
2024-03-28 13:00:00,420.1400146484375,420.1499938964844,419.7300109863281,420.0350036621094,420.0350036621094,66249,420.1606414768333,98.17973431314186
2024-03-28 13:05:00,420.1650085449219,420.3599853515625,420.1400146484375,420.1499938964844,420.1499938964844,80502,420.1591203939263,98.10569431215275
2024-03-28 13:10:00,420.19000244140625,420.19000244140625,419.9150085449219,420.04998779296875,420.04998779296875,84968,420.14353002236095,98.44540381249291
2024-03-28 13:15:00,420.0799865722656,420.1099853515625,419.8999938964844,420.0174865722656,420.0174865722656,135661,420.1255238152045,99.63611755114847
2024-03-28 13:20:00,420.0,420.0924072265625,419.8800048828125,420.0799865722656,420.0799865722656,87137,420.11901849478465,99.61464906154006
2024-03-28 13:25:00,420.0400085449219,420.2138977050781,419.9599914550781,420.04998779296875,420.04998779296875,80235,420.10915696595384,99.29403585682515
2024-03-28 13:30:00,420.04998779296875,420.2699890136719,419.9400939941406,420.1300048828125,420.1300048828125,93759,420.1121352397908,99.25836928367612
2024-03-28 13:35:00,420.1400146484375,420.3599853515625,420.1099853515625,420.2200012207031,420.2200012207031,85075,420.1275446656354,99.22510346879434
2024-03-28 13:40:00,420.20001220703125,420.29998779296875,419.90008544921875,419.92999267578125,419.92999267578125,99172,420.0993229527991,90.39909168929147
2024-03-28 13:45:00,419.93499755859375,420.2597961425781,419.9200134277344,420.2320861816406,420.2320861816406,75397,420.11828912834795,90.74397418226437
2024-03-28 13:50:00,420.2300109863281,420.3299865722656,420.1000061035156,420.1300048828125,420.1300048828125,64118,420.11996280755716,94.71362171503995
2024-03-28 13:55:00,420.07000732421875,420.30999755859375,420.07000732421875,420.20001220703125,420.20001220703125,79707,420.1313984360535,94.4473590241123
2024-03-28 14:00:00,420.2200012207031,420.25,419.9649963378906,420.1675109863281,420.1675109863281,71364,420.13655737180704,96.02363425193138
2024-03-28 14:05:00,420.1951904296875,420.5299987792969,420.19000244140625,420.3999938964844,420.3999938964844,129549,420.1741911610467,96.08028879826891
2024-03-28 14:10:00,420.4100036621094,420.67999267578125,420.3599853515625,420.5586853027344,420.5586853027344,92007,420.2291188955735,96.02269154652146
2024-03-28 14:15:00,420.54998779296875,420.6300048828125,420.3500061035156,420.3800048828125,420.3800048828125,71769,420.2506740366076,96.85482788017399
2024-03-28 14:20:00,420.4100036621094,420.70001220703125,420.4100036621094,420.55999755859375,420.55999755859375,77652,420.2948631111771,96.83737887289854
2024-03-28 14:25:00,420.55999755859375,420.67999267578125,420.5,420.6099853515625,420.6099853515625,68450,420.33988057408936,96.65251397320625
2024-03-28 14:30:00,420.6549987792969,420.7099914550781,420.4224853515625,420.5284118652344,420.5284118652344,81115,420.3668136156815,99.7547506598774
2024-03-28 14:35:00,420.5199890136719,420.6199951171875,420.4599914550781,420.57000732421875,420.57000732421875,68700,420.3958412883297,99.73931224580609
2024-03-28 14:40:00,420.5299987792969,420.57000732421875,420.1719970703125,420.2900085449219,420.2900085449219,97195,420.3807223249857,89.02966568902862
2024-03-28 14:45:00,420.25,420.75,420.2099914550781,420.7300109863281,420.7300109863281,94002,420.4306207051775,90.09257149717682
2024-03-28 14:50:00,420.7699890136719,420.82000732421875,420.6400146484375,420.739990234375,420.739990234375,78127,420.4748163522057,89.39586042592587
2024-03-28 14:55:00,420.7200012207031,421.3699951171875,420.7099914550781,421.1592102050781,421.1592102050781,149893,420.5725869026161,90.29910984186346
2024-03-28 15:00:00,421.2099914550781,421.47210693359375,420.6300048828125,420.635009765625,420.635009765625,111219,420.5815044544745,90.42426871325623
2024-03-28 15:05:00,420.67999267578125,421.0,420.5450134277344,420.9800109863281,420.9800109863281,117666,420.638433959025,90.90176172345554
2024-03-28 15:10:00,420.9800109863281,421.1535949707031,420.7099914550781,420.909912109375,420.909912109375,115649,420.6772165519322,93.7671554371056
2024-03-28 15:15:00,420.89599609375,421.32000732421875,420.8800048828125,421.17498779296875,421.17498779296875,115148,420.74832672922315,93.88799376537192
2024-03-28 15:20:00,421.2149963378906,421.3500061035156,421.0799865722656,421.30999755859375,421.30999755859375,129218,420.82856541913327,93.72276190530792
2024-03-28 15:25:00,421.32000732421875,421.6000061035156,421.1600036621094,421.2950134277344,421.2950134277344,158897,420.8952008489334,94.67524231653282
2024-03-28 15:30:00,421.31500244140625,421.4198913574219,421.0199890136719,421.1499938964844,421.1499938964844,169993,420.93159985572646,99.78940956785826
2024-03-28 15:35:00,421.1383972167969,421.3399963378906,421.07000732421875,421.2699890136719,421.2699890136719,130250,420.9799411640044,99.78241382493758
2024-03-28 15:40:00,421.2799987792969,421.3999938964844,421.0799865722656,421.364990234375,421.364990234375,182917,421.0349481740574,99.7732852166665
2024-03-28 15:45:00,421.3699951171875,421.3999938964844,421.010009765625,421.05999755859375,421.05999755859375,148874,421.0385266575626,89.26612833232062
2024-03-28 15:50:00,421.07000732421875,421.8699951171875,421.0,421.5400085449219,421.5400085449219,581350,421.1101669271854,90.27037175716171
2024-03-28 15:55:00,421.5498962402344,421.5899963378906,419.9200134277344,420.0299987792969,420.0299987792969,1197513,420.9558571917728,69.2785793960002
2024-04-01 09:30:00,423.1600036621094,426.6000061035156,422.4700012207031,426.44989013671875,426.44989013671875,1258121,421.7407190410508,87.93295020224853
2024-04-01 09:35:00,426.5,427.8900146484375,425.9599914550781,426.18011474609375,426.18011474609375,552146,422.3749184274855,91.18629825963808
2024-04-01 09:40:00,426.32000732421875,426.6600036621094,424.6300048828125,424.7886962890625,424.7886962890625,482172,422.71974383628225,93.84361816664791
2024-04-01 09:45:00,424.8900146484375,425.3572998046875,423.8500061035156,424.0201110839844,424.0201110839844,422161,422.905510585954,97.56435909486893
2024-04-01 09:50:00,424.07000732421875,424.57000732421875,423.8800048828125,424.44000244140625,424.44000244140625,296323,423.12472370816147,97.49041141169619
2024-04-01 09:55:00,424.5050048828125,424.78900146484375,423.989990234375,424.2850036621094,424.2850036621094,260380,423.2904779872969,99.40576218382526
2024-04-01 10:00:00,424.25,425.19110107421875,423.9800109863281,423.9949951171875,423.9949951171875,269631,423.39112329156706,97.29934028136024
2024-04-01 10:05:00,424.0150146484375,425.7699890136719,424.0050048828125,425.5,425.5,289568,423.69239139277175,97.52951157057609
2024-04-01 10:10:00,425.4800109863281,426.07000732421875,425.4100036621094,425.760009765625,425.760009765625,236486,423.9877654460365,97.40366756249462
2024-04-01 10:15:00,425.74920654296875,425.8599853515625,424.1400146484375,424.29998779296875,424.29998779296875,203139,424.0323686384554,88.00743717824422
2024-04-01 10:20:00,424.2449951171875,424.739990234375,424.05999755859375,424.739990234375,424.739990234375,144097,424.1334574378725,87.69955029415436
2024-04-01 10:25:00,424.7340087890625,425.0199890136719,424.5799865722656,424.80999755859375,424.80999755859375,159080,424.230106026547,86.90747584343725
2024-04-01 10:30:00,424.8399963378906,425.3599853515625,424.7900085449219,425.260009765625,425.260009765625,193556,424.37723513212956,86.65102530020127
2024-04-01 10:35:00,425.22119140625,425.32000732421875,423.8900146484375,424.1099853515625,424.1099853515625,211336,424.33905659204856,99.89497095164637
2024-04-01 10:40:00,424.1300048828125,424.7099914550781,424.0,424.64349365234375,424.64349365234375,146890,424.3825476006622,99.89386133853154
2024-04-01 10:45:00,424.6600036621094,424.8456115722656,424.3399963378906,424.5199890136719,424.5199890136719,128474,424.402182088235,98.5642567371296
2024-04-01 10:50:00,424.5199890136719,424.5342102050781,423.7200012207031,423.9046936035156,423.9046936035156,173671,424.3311123047037,93.9840562494563
2024-04-01 10:55:00,423.8559875488281,424.2099914550781,423.7099914550781,424.05999755859375,424.05999755859375,148348,424.29238162668804,93.64118133460633
2024-04-01 11:00:00,424.0,424.239990234375,423.6600036621094,424.20001220703125,424.20001220703125,135963,424.2791859953085,93.27449193173678
2024-04-01 11:05:00,424.2298889160156,424.8349914550781,424.1419982910156,424.20001220703125,424.20001220703125,131418,424.26787545412606,93.75955395991691
2024-04-01 11:10:00,424.2200012207031,424.2200012207031,423.2699890136719,423.3599853515625,423.3599853515625,184857,424.13817686804555,94.5465269315262
2024-04-01 11:15:00,423.4200134277344,423.4200134277344,422.6400146484375,423.2699890136719,423.2699890136719,157858,424.0141500317065,96.10934003830084
2024-04-01 11:20:00,423.2300109863281,423.9049987792969,423.0,423.8009948730469,423.8009948730469,108728,423.9836992947551,96.10325501131877
2024-04-01 11:25:00,423.82000732421875,424.1099853515625,423.7200012207031,423.92999267578125,423.92999267578125,132887,423.976026920616,95.87070342304531
2024-04-01 11:30:00,423.94000244140625,424.0657043457031,423.75,423.8999938964844,423.8999938964844,69194,423.9651650600258,96.59668191284666
2024-04-01 11:35:00,423.9200134277344,424.36370849609375,423.82000732421875,423.8500061035156,423.8500061035156,95111,423.9487137805244,97.5628652526194
2024-04-01 11:40:00,423.8450012207031,424.3299865722656,423.75,424.30499267578125,424.30499267578125,104056,423.9996107655611,97.54302493882302
2024-04-01 11:45:00,424.2850036621094,424.3599853515625,423.8609924316406,424.31988525390625,424.31988525390625,82426,424.04536426389615,97.35004719358167
2024-04-01 11:50:00,424.2900085449219,424.3081970214844,423.3901062011719,423.5039978027344,423.5039978027344,92554,423.96802619801593,90.17033411208905
